date,gold,silver
23/01/2002,281.6,4.2975
24/01/2002,279.05,4.2925
25/01/2002,279,4.3325
28/01/2002,279.35,4.285
29/01/2002,277.8,4.235
31/01/2002,281.5,4.275
01/02/2002,282,4.2475
04/02/2002,285.8,4.3
05/02/2002,290.35,4.3
06/02/2002,297.45,4.475
07/02/2002,300.35,4.365
08/02/2002,305.1,4.38
11/02/2002,301.5,4.4
12/02/2002,298.9,4.3875
13/02/2002,298.6,4.44
14/02/2002,298.1,4.51
15/02/2002,300.4,4.58
18/02/2002,298.5,4.55
19/02/2002,297.25,4.515
20/02/2002,294.2,4.495
21/02/2002,291.15,4.405
22/02/2002,293.35,4.445
25/02/2002,291.8,4.395
26/02/2002,293,4.375
27/02/2002,299.3,4.45
28/02/2002,296.55,4.435
01/03/2002,295.8,4.495
04/03/2002,299.55,4.5975
05/03/2002,296.6,4.57
06/03/2002,294.35,4.525
07/03/2002,292.15,4.48
08/03/2002,289.3,4.485
11/03/2002,291.75,4.53
12/03/2002,292,4.4925
13/03/2002,293.75,4.5025
14/03/2002,292.7,4.5425
15/03/2002,291,4.485
18/03/2002,291,4.485
19/03/2002,293.2,4.5075
20/03/2002,292.7,4.518
21/03/2002,292.25,4.5125
22/03/2002,293.65,4.505
25/03/2002,297.7,4.535
26/03/2002,297.1,4.5625
27/03/2002,297.5,4.642
28/03/2002,303,4.675
02/04/2002,302.65,4.665
03/04/2002,304.95,4.7
04/04/2002,301.5,4.6125
05/04/2002,300.8,4.615
08/04/2002,298.5,4.5575
09/04/2002,299.3,4.565
10/04/2002,297.8,4.555
11/04/2002,301.8,4.615
12/04/2002,301.65,4.565
15/04/2002,301.8,4.58
16/04/2002,299.35,4.46
17/04/2002,300.15,4.445
18/04/2002,302.3,4.46
19/04/2002,303.7,4.5025
22/04/2002,303.35,4.54
23/04/2002,303.25,4.525
24/04/2002,304.5,4.5825
25/04/2002,305.1,4.59
26/04/2002,307.65,4.62
29/04/2002,310.65,4.635
30/04/2002,309.35,4.6
01/05/2002,308.3,4.54
02/05/2002,308.1,4.52
03/05/2002,308.85,4.565
07/05/2002,312.65,4.62
08/05/2002,310.9,4.62
09/05/2002,308.75,4.56
10/05/2002,310.65,4.6225
13/05/2002,311.6,4.69
14/05/2002,309.95,4.615
15/05/2002,307.5,4.6
16/05/2002,309.05,4.635
17/05/2002,310.65,4.64
20/05/2002,311.8,4.66
21/05/2002,315.1,4.785
22/05/2002,318.25,4.82
23/05/2002,316.25,4.775
24/05/2002,320.9,4.855
27/05/2002,320.8,4.77
28/05/2002,321.4,4.82
29/05/2002,325.2,4.91
30/05/2002,324.65,4.905
31/05/2002,327.25,5.045
05/06/2002,324.5,5.05
06/06/2002,322.9,4.935
07/06/2002,326.55,5.0075
10/06/2002,323.1,4.94
11/06/2002,329,4.89
12/06/2002,319.55,4.88
13/06/2002,317.6,4.865
14/06/2002,319.7,4.89
17/06/2002,317.95,4.82
18/06/2002,318.05,4.845
20/06/2002,320.85,4.86
21/06/2002,323.5,4.88
24/06/2002,326.35,4.905
25/06/2002,323.1,4.85
26/06/2002,324.6,4.88
27/06/2002,319.45,4.82
28/06/2002,319.05,4.87
01/07/2002,312.3,4.8
02/07/2002,312.9,4.865
03/07/2002,312.85,4.915
04/07/2002,310.9,4.91
05/07/2002,310.75,4.91
08/07/2002,313,4.94
09/07/2002,312.45,4.965
10/07/2002,315.95,5.0425
11/07/2002,314.5,5.02
12/07/2002,316.5,5.06
15/07/2002,316.35,5.045
16/07/2002,320.35,5.0975
17/07/2002,317.75,5
18/07/2002,316.6,4.995
19/07/2002,319.15,5.01
22/07/2002,324,5.05
23/07/2002,320.3,4.8975
24/07/2002,313.6,4.86
25/07/2002,310.25,4.86
26/07/2002,308.6,4.825
29/07/2002,303.05,4.65
30/07/2002,304.45,4.66
31/07/2002,305.5,4.66
01/08/2002,300.65,4.54
02/08/2002,306.5,4.62
05/08/2002,307.6,4.62
06/08/2002,306.75,4.605
07/08/2002,307.8,4.64
08/08/2002,312.95,4.68
09/08/2002,309.6,4.63
12/08/2002,316.25,4.705
13/08/2002,314.7,4.6
14/08/2002,316.25,4.63
15/08/2002,312.7,4.485
16/08/2002,314.55,4.505
19/08/2002,313.05,4.4975
20/08/2002,307.6,4.435
21/08/2002,308.35,4.44
22/08/2002,306.45,4.42
23/08/2002,305.8,4.44
27/08/2002,309.4,4.44
28/08/2002,310.95,4.5
29/08/2002,310.65,4.495
30/08/2002,312.4,4.565
02/09/2002,312.25,4.47
03/09/2002,313.5,4.485
04/09/2002,312.7,4.465
05/09/2002,316.2,4.505
06/09/2002,317.9,4.53
09/09/2002,322.2,4.535
10/09/2002,318.35,4.54
11/09/2002,317.15,4.53
12/09/2002,318,4.5475
13/09/2002,318.5,4.59
16/09/2002,316.35,4.545
17/09/2002,315.3,4.55
18/09/2002,317.6,4.58
19/09/2002,320.15,4.6475
20/09/2002,321.55,4.62
23/09/2002,323.45,4.6375
24/09/2002,323.3,4.625
25/09/2002,325.25,4.62
26/09/2002,322.35,4.555
27/09/2002,320.15,4.51
30/09/2002,322.4,4.5325
01/10/2002,322.6,4.5225
02/10/2002,320.4,4.485
03/10/2002,322.7,4.4875
04/10/2002,321.65,4.475
07/10/2002,322.35,4.485
08/10/2002,320.7,4.44
09/10/2002,318.8,4.355
10/10/2002,319.5,4.345
11/10/2002,317.1,4.295
14/10/2002,318,4.3325
15/10/2002,317.5,4.305
16/10/2002,314,4.315
17/10/2002,312.8,4.355
18/10/2002,312.45,4.34
21/10/2002,313.4,4.375
22/10/2002,311.65,4.3775
23/10/2002,313.4,4.41
24/10/2002,311.1,4.39
25/10/2002,312.3,4.375
28/10/2002,313.3,4.42
29/10/2002,316.35,4.43
30/10/2002,316.8,4.4775
31/10/2002,316.35,4.475
01/11/2002,318.75,4.545
04/11/2002,317.2,4.45
05/11/2002,318.9,4.5
06/11/2002,317.5,4.47
07/11/2002,319.7,4.5025
08/11/2002,322.55,4.5875
11/11/2002,321.1,4.53
12/11/2002,321.9,4.565
13/11/2002,323.2,4.5725
14/11/2002,318.6,4.555
15/11/2002,318.5,4.55
18/11/2002,319.8,4.54
19/11/2002,319.8,4.55
20/11/2002,319,4.454
21/11/2002,318.4,4.535
22/11/2002,318.2,4.46
25/11/2002,319.5,4.5
26/11/2002,318,4.47
27/11/2002,318.2,4.44
28/11/2002,317.3,4.43
29/11/2002,318.25,4.43
02/12/2002,317.3,4.43
03/12/2002,317.7,4.4425
04/12/2002,320.7,4.57
05/12/2002,322.1,4.615
06/12/2002,325.3,4.6525
09/12/2002,325.3,4.625
10/12/2002,325.95,4.58
11/12/2002,323.75,4.625
12/12/2002,326.15,4.65
13/12/2002,333.5,4.7425
16/12/2002,332.9,4.7
17/12/2002,341,4.7258
18/12/2002,337.05,4.62
19/12/2002,345.75,4.72
20/12/2002,343.1,4.665
23/12/2002,343.9,4.625
27/12/2002,348.3,4.67
30/12/2002,348.5,4.72
02/01/2003,342.2,4.74
03/01/2003,344,4.785
06/01/2003,356.1,4.91
07/01/2003,348.7,4.84
08/01/2003,346.75,4.775
09/01/2003,354.6,4.8325
10/01/2003,353.15,4.84
13/01/2003,352.35,4.82
14/01/2003,353.75,4.81
15/01/2003,351.9,4.7325
16/01/2003,350.85,4.77
17/01/2003,358.2,4.8125
20/01/2003,355.8,4.785
21/01/2003,355.55,4.76
22/01/2003,359.25,4.825
23/01/2003,363.3,4.85
24/01/2003,364.1,4.78
27/01/2003,370.8,4.905
28/01/2003,366.45,4.8
29/01/2003,369.85,4.85
30/01/2003,363,4.785
31/01/2003,370.35,4.8725
03/02/2003,369,4.845
04/02/2003,374.85,4.85
05/02/2003,385,4.9275
06/02/2003,372.5,4.775
07/02/2003,370.55,4.71
10/02/2003,371.75,4.65
11/02/2003,362.15,4.5725
12/02/2003,363.15,4.565
13/02/2003,354.25,4.5225
14/02/2003,356.25,4.53
17/02/2003,346.55,4.4925
18/02/2003,347,4.51
19/02/2003,347.2,4.5775
20/02/2003,351.1,4.64
21/02/2003,354,4.6375
24/02/2003,352.9,4.675
25/02/2003,359.1,4.6975
26/02/2003,352.55,4.625
27/02/2003,354,4.65
28/02/2003,347.65,4.595
03/03/2003,348.45,4.61
04/03/2003,352.4,4.6775
05/03/2003,354.5,4.6575
06/03/2003,353.25,4.63
07/03/2003,356.6,4.6675
10/03/2003,353.1,4.675
11/03/2003,353.15,4.655
12/03/2003,349,4.665
13/03/2003,342.9,4.585
14/03/2003,335.5,4.54
17/03/2003,340.5,4.57
18/03/2003,334.9,4.47
19/03/2003,339,4.48
20/03/2003,335.5,4.405
21/03/2003,332.55,4.4025
24/03/2003,330.15,4.3775
25/03/2003,333,4.395
26/03/2003,329.6,4.38
27/03/2003,333.15,4.4075
28/03/2003,330.3,4.385
31/03/2003,335.35,4.46
01/04/2003,335.65,4.4375
02/04/2003,330.25,4.395
03/04/2003,324.7,4.37
04/04/2003,323.2,4.39
07/04/2003,319.75,4.385
08/04/2003,322.3,4.42
09/04/2003,324.1,4.475
10/04/2003,325.1,4.47
11/04/2003,325.05,4.465
14/04/2003,325.6,4.48
15/04/2003,323.7,4.515
16/04/2003,323.85,4.49
17/04/2003,326.1,4.48
22/04/2003,333.25,4.5425
23/04/2003,333.8,4.565
24/04/2003,332,4.605
25/04/2003,333.4,4.62
28/04/2003,333.75,4.625
29/04/2003,332.6,4.555
30/04/2003,336,4.605
01/05/2003,338.95,4.66
02/05/2003,341.25,4.75
06/05/2003,342.65,4.795
07/05/2003,343,4.76
08/05/2003,341.4,4.725
09/05/2003,348.7,4.78
12/05/2003,350.35,4.79
13/05/2003,350.75,4.835
14/05/2003,348.9,4.815
15/05/2003,353.85,4.865
16/05/2003,352.55,4.865
19/05/2003,359.75,4.83
20/05/2003,368,4.84
21/05/2003,364.9,4.74
22/05/2003,369.6,4.715
23/05/2003,369.7,4.675
27/05/2003,372.35,4.6825
28/05/2003,364.55,4.59
29/05/2003,361.1,4.61
30/05/2003,365.8,4.56
02/06/2003,361.3,4.5
03/06/2003,365.3,4.515
04/06/2003,365.3,4.52
05/06/2003,362.6,4.48
06/06/2003,367.35,4.53
09/06/2003,362.8,4.52
10/06/2003,359.4,4.51
11/06/2003,354.15,4.4825
12/06/2003,354.2,4.495
13/06/2003,353.95,4.51
16/06/2003,359,4.59
17/06/2003,359.75,4.615
18/06/2003,361.25,4.57
19/06/2003,356.45,4.5225
20/06/2003,359.6,4.555
23/06/2003,356.05,4.53
24/06/2003,354.35,4.54
25/06/2003,347.85,4.505
26/06/2003,345.85,4.53
27/06/2003,343.5,4.525
30/06/2003,345.15,4.505
01/07/2003,348.55,4.555
02/07/2003,351.2,4.575
03/07/2003,349.6,4.625
04/07/2003,351.1,4.655
07/07/2003,350.25,4.655
08/07/2003,345.3,4.69
09/07/2003,345.45,4.74
10/07/2003,343.4,4.825
11/07/2003,344.2,4.755
14/07/2003,344.5,4.795
15/07/2003,348.5,4.78
16/07/2003,343,4.67
17/07/2003,344.6,4.68
18/07/2003,344,4.66
21/07/2003,347.8,4.73
22/07/2003,352.25,4.7525
23/07/2003,352.2,4.8325
24/07/2003,359.8,5.06
25/07/2003,361.1,5.015
28/07/2003,361.95,5.08
29/07/2003,364,5.02
30/07/2003,359.1,5.1
31/07/2003,355.75,5.08
01/08/2003,353.05,5.12
04/08/2003,348.95,5.035
05/08/2003,349.5,4.98
06/08/2003,352.65,4.93
07/08/2003,350.15,4.935
08/08/2003,353.5,5.05
11/08/2003,357,4.98
12/08/2003,360,4.98
13/08/2003,356,4.87
14/08/2003,362.25,5.04
15/08/2003,363.3,5.015
18/08/2003,361.3,4.915
19/08/2003,358.3,4.92
20/08/2003,362.2,4.995
21/08/2003,364,4.985
22/08/2003,360.75,4.93
26/08/2003,360.75,4.95
27/08/2003,364.3,4.995
28/08/2003,370.9,5.09
29/08/2003,371,5.105
01/09/2003,376.35,5.155
02/09/2003,375.5,5.11
03/09/2003,372.2,4.975
04/09/2003,373,5.015
05/09/2003,371,5
08/09/2003,376.4,5.095
09/09/2003,378.2,5.135
10/09/2003,381.15,5.21
11/09/2003,379.05,5.225
12/09/2003,377.5,5.315
15/09/2003,375.3,5.155
16/09/2003,374.9,5.165
17/09/2003,372.9,5.16
18/09/2003,376.95,5.3
19/09/2003,376.3,5.2
22/09/2003,386.2,5.315
23/09/2003,386.45,5.255
24/09/2003,385.25,5.225
25/09/2003,391.85,5.3175
26/09/2003,384.1,5.19
29/09/2003,379.85,5.125
30/09/2003,384.5,5.115
01/10/2003,385,5.125
02/10/2003,385.15,5.075
03/10/2003,383.95,5.08
06/10/2003,372.75,4.835
07/10/2003,376.2,4.84
08/10/2003,376.6,4.89
09/10/2003,376.45,4.815
10/10/2003,370.35,4.855
13/10/2003,370.8,4.885
14/10/2003,373.65,4.94
15/10/2003,374.5,4.905
16/10/2003,371.2,4.91
17/10/2003,371.8,4.92
20/10/2003,371.45,4.915
21/10/2003,374.8,5
22/10/2003,381.55,5.08
23/10/2003,386.75,5.145
24/10/2003,384.6,5.1475
27/10/2003,386.75,5.125
28/10/2003,386.55,5.15
29/10/2003,382.7,5.0925
30/10/2003,391,5.185
31/10/2003,384,5.135
03/11/2003,383.25,5.06
04/11/2003,378.3,4.9325
05/11/2003,382.15,5.0075
06/11/2003,381.9,4.955
07/11/2003,381,4.965
10/11/2003,382.85,5.03
11/11/2003,386.4,5.06
12/11/2003,388.05,5.075
13/11/2003,395.5,5.32
14/11/2003,395.35,5.3
17/11/2003,398,5.385
18/11/2003,392.4,5.205
19/11/2003,397.15,5.32
20/11/2003,395.75,5.265
21/11/2003,393.85,5.235
24/11/2003,394.25,5.24
25/11/2003,391.5,5.21
26/11/2003,392,5.3
27/11/2003,396.25,5.34
28/11/2003,398.1,5.35
01/12/2003,398.75,5.36
02/12/2003,401.05,5.46
03/12/2003,403.3,5.47
04/12/2003,402.4,5.44
05/12/2003,402,5.415
08/12/2003,408.75,5.505
09/12/2003,408.25,5.54
10/12/2003,407.3,5.605
11/12/2003,404,5.54
12/12/2003,406.6,5.62
15/12/2003,404.5,5.555
16/12/2003,409.7,5.66
17/12/2003,407.5,5.63
18/12/2003,410.75,5.7
19/12/2003,408.75,5.665
22/12/2003,410.8,5.725
23/12/2003,409.6,5.685
29/12/2003,413.5,5.86
30/12/2003,415.6,5.91
02/01/2004,415.2,5.985
05/01/2004,417.75,5.975
06/01/2004,428,6.28
07/01/2004,420.65,6.215
08/01/2004,418.1,6.2
09/01/2004,422.8,6.245
12/01/2004,428.2,6.65
13/01/2004,424.5,6.615
14/01/2004,421,6.545
15/01/2004,415.5,6.315
16/01/2004,410.3,6.205
19/01/2004,407.1,6.335
20/01/2004,408.3,6.39
21/01/2004,411.25,6.3
22/01/2004,412,6.26
23/01/2004,411.4,6.345
26/01/2004,406.2,6.245
27/01/2004,404,6.24
28/01/2004,410.7,6.54
29/01/2004,410.15,6.535
30/01/2004,401.3,6.225
02/02/2004,401.85,6.205
03/02/2004,401.75,6.175
04/02/2004,399.6,6.08
05/02/2004,399.3,6.14
06/02/2004,396.4,6.095
09/02/2004,406.7,6.345
10/02/2004,408.35,6.435
11/02/2004,406.4,6.285
12/02/2004,411.4,6.54
13/02/2004,412.1,6.5625
16/02/2004,410.7,6.535
17/02/2004,413.7,6.64
18/02/2004,415.9,6.82
19/02/2004,410.2,6.6175
20/02/2004,408.25,6.6075
23/02/2004,399.85,6.49
24/02/2004,401.45,6.54
25/02/2004,403.4,6.7575
26/02/2004,395.05,6.3625
27/02/2004,392.25,6.58
01/03/2004,398.5,6.73
02/03/2004,398.6,6.86
03/03/2004,390.35,6.595
04/03/2004,394.15,6.82
05/03/2004,393.5,6.795
08/03/2004,399.4,6.92
09/03/2004,401.2,6.92
10/03/2004,400.8,7.17
11/03/2004,397.4,7.095
12/03/2004,400.75,7.205
15/03/2004,399,7.105
16/03/2004,399.6,7.155
17/03/2004,402,7.155
18/03/2004,407.15,7.235
19/03/2004,411,7.425
22/03/2004,414.1,7.65
23/03/2004,415.2,7.54
24/03/2004,417.6,7.675
25/03/2004,416.6,7.54
26/03/2004,417.5,7.49
29/03/2004,420.9,7.67
30/03/2004,419.15,7.61
31/03/2004,423,7.825
01/04/2004,425.3,7.94
02/04/2004,426.1,8.29
05/04/2004,420.55,8.195
06/04/2004,416.95,8.14
07/04/2004,419.25,8.155
08/04/2004,422,8.085
13/04/2004,417.45,7.855
14/04/2004,405.75,7.155
15/04/2004,398,6.86
16/04/2004,399.75,7.115
19/04/2004,405.3,7.275
20/04/2004,398.8,7.035
21/04/2004,393.75,6.42
22/04/2004,391.35,6.14
23/04/2004,396.25,6.19
26/04/2004,396.5,6.225
27/04/2004,397.15,6.275
28/04/2004,396.75,6.23
29/04/2004,382.75,5.57
30/04/2004,387.3,5.95
04/05/2004,389.75,6.1
05/05/2004,394.3,6.085
06/05/2004,392,6.03
07/05/2004,386.85,5.8
10/05/2004,374.1,5.495
11/05/2004,378,5.67
12/05/2004,381.15,5.635
13/05/2004,375.5,5.55
14/05/2004,373.5,5.56
17/05/2004,380.8,5.81
18/05/2004,379,5.74
19/05/2004,380.2,5.72
20/05/2004,380.45,5.835
21/05/2004,382.25,5.86
24/05/2004,383.85,5.835
25/05/2004,387.6,6.03
26/05/2004,390.5,6.11
27/05/2004,391.45,6.07
28/05/2004,393.85,6.165
01/06/2004,395.85,6.17
02/06/2004,395.85,6.09
03/06/2004,391.4,5.82
04/06/2004,388.1,5.76
07/06/2004,393.45,5.865
08/06/2004,394.95,5.9
09/06/2004,389.3,5.74
10/06/2004,384.25,5.6575
11/06/2004,384.55,5.69
14/06/2004,382.9,5.66
15/06/2004,382.3,5.63
16/06/2004,387.75,5.65
17/06/2004,386,5.755
18/06/2004,388.7,5.95
21/06/2004,393.85,5.94
22/06/2004,394.6,5.8
23/06/2004,395.25,5.88
24/06/2004,396.75,5.875
25/06/2004,401.15,6.15
28/06/2004,401.7,6.1775
29/06/2004,396.75,5.89
30/06/2004,393.75,5.91
01/07/2004,394.5,5.875
02/07/2004,394.7,5.885
05/07/2004,398.4,6.035
06/07/2004,398.4,6.025
07/07/2004,397.35,6.035
08/07/2004,402.2,6.2
09/07/2004,406.6,6.5
12/07/2004,408.55,6.53
13/07/2004,404.25,6.38
14/07/2004,403.3,6.415
15/07/2004,403.9,6.54
16/07/2004,403.7,6.62
19/07/2004,406.95,6.705
20/07/2004,405.5,6.575
21/07/2004,401.1,6.47
22/07/2004,395,6.345
23/07/2004,392.85,6.31
26/07/2004,391.65,6.295
27/07/2004,392.25,6.24
28/07/2004,386.2,6.19
29/07/2004,388.75,6.32
30/07/2004,389.6,6.42
02/08/2004,393.25,6.64
03/08/2004,390.6,6.5
04/08/2004,392.7,6.62
05/08/2004,391.8,6.64
06/08/2004,392.25,6.68
09/08/2004,398.6,6.7
10/08/2004,399.05,6.68
11/08/2004,396.25,6.6
12/08/2004,396.25,6.58
13/08/2004,392.75,6.48
16/08/2004,393.3,6.69
17/08/2004,401.45,6.71
18/08/2004,403.2,6.695
19/08/2004,406.3,6.82
20/08/2004,405.8,6.805
23/08/2004,409.95,6.77
24/08/2004,406.9,6.65
25/08/2004,405.5,6.57
26/08/2004,405.95,6.6
27/08/2004,406.85,6.675
31/08/2004,408.1,6.74
01/09/2004,408,6.73
02/09/2004,407.8,6.76
03/09/2004,405.8,6.7125
06/09/2004,401.6,6.54
07/09/2004,401.8,6.515
08/09/2004,398.1,6.18
09/09/2004,399.25,6.13
10/09/2004,400.65,6.14
13/09/2004,400.75,6.13
14/09/2004,403.5,6.19
15/09/2004,404.8,6.185
16/09/2004,404.4,6.2675
17/09/2004,404.6,6.625
20/09/2004,404.15,6.205
21/09/2004,405.45,6.28
22/09/2004,407.5,6.3
23/09/2004,408.05,6.39
24/09/2004,409.45,6.42
27/09/2004,409,6.39
28/09/2004,410.3,6.59
29/09/2004,411.55,6.53
30/09/2004,412.35,6.665
01/10/2004,418.15,6.84
04/10/2004,416.85,6.83
05/10/2004,414.25,6.735
06/10/2004,417.95,7.15
07/10/2004,419.9,7.13
08/10/2004,418.05,7.15
11/10/2004,421.75,7.235
12/10/2004,418.2,7.025
13/10/2004,412.45,6.785
14/10/2004,414.65,6.995
15/10/2004,417.8,7.06
18/10/2004,418.5,7.04
19/10/2004,416.25,6.96
20/10/2004,421.75,7.24
21/10/2004,425.5,7.325
22/10/2004,422.4,7.205
25/10/2004,429,7.44
26/10/2004,427.15,7.31
27/10/2004,425.85,7.32
28/10/2004,423.85,7.06
29/10/2004,426.2,7.16
01/11/2004,428.1,7.24
02/11/2004,425.1,7.195
03/11/2004,422.2,7.045
04/11/2004,426.3,7.255
05/11/2004,428.75,7.36
08/11/2004,432.95,7.445
09/11/2004,432.3,7.43
10/11/2004,435.1,7.5
11/11/2004,433.35,7.415
12/11/2004,436.9,7.485
15/11/2004,439.5,7.59
16/11/2004,437.95,7.505
17/11/2004,444.5,7.6225
18/11/2004,444.3,7.66
19/11/2004,443.7,7.585
22/11/2004,447,7.615
23/11/2004,447,7.565
24/11/2004,448.65,7.56
25/11/2004,451.7,7.69
26/11/2004,451.55,7.67
29/11/2004,450.4,7.65
30/11/2004,452,7.755
01/12/2004,451.1,7.715
02/12/2004,454.35,8.04
03/12/2004,449.15,7.83
06/12/2004,455.75,8
07/12/2004,453.75,7.8425
08/12/2004,445.75,7.48
09/12/2004,437.35,6.9
10/12/2004,433.9,6.71
13/12/2004,436.95,6.8275
14/12/2004,438.6,6.765
15/12/2004,437.8,6.78
16/12/2004,441.25,6.785
17/12/2004,439.2,6.685
20/12/2004,441.75,6.81
21/12/2004,441.85,6.85
22/12/2004,442.7,6.845
23/12/2004,442.4,6.88
29/12/2004,443.5,6.97
30/12/2004,435.15,6.77
04/01/2005,426.8,6.39
05/01/2005,425.5,6.455
06/01/2005,425.8,6.42
07/01/2005,423.15,6.46
10/01/2005,421.25,6.47
11/01/2005,422.55,6.5225
12/01/2005,421.7,6.58
13/01/2005,424.65,6.7075
14/01/2005,421.7,6.63
17/01/2005,422.85,6.595
18/01/2005,422.55,6.58
19/01/2005,424.1,6.68
20/01/2005,421.7,6.52
21/01/2005,423.3,6.58
24/01/2005,427.6,6.81
25/01/2005,426.2,6.79
26/01/2005,423.7,6.72
27/01/2005,426.3,6.785
28/01/2005,426.4,6.77
31/01/2005,423.8,6.72
01/02/2005,421.15,6.7
02/02/2005,421.9,6.73
03/02/2005,419.8,6.705
04/02/2005,416.5,6.655
07/02/2005,414.5,6.595
08/02/2005,411.5,6.485
09/02/2005,413.2,6.55
10/02/2005,413.5,6.5775
11/02/2005,417.05,6.98
14/02/2005,422.8,7.245
15/02/2005,424.6,7.245
16/02/2005,424.15,7.13
17/02/2005,426.6,7.255
18/02/2005,426.55,7.32
21/02/2005,427.1,7.365
22/02/2005,430.75,7.55
23/02/2005,433.25,7.45
24/02/2005,434.75,7.47
25/02/2005,432.4,7.2425
28/02/2005,436.55,7.35
01/03/2005,434.65,7.26
02/03/2005,429.15,7.13
03/03/2005,433.25,7.29
04/03/2005,429.65,7.17
07/03/2005,433.6,7.35
08/03/2005,434.85,7.4
09/03/2005,439.9,7.57
10/03/2005,440.2,7.52
11/03/2005,440.95,7.415
14/03/2005,442.75,7.475
15/03/2005,442,7.415
16/03/2005,441.2,7.41
17/03/2005,442.65,7.36
18/03/2005,436.65,7.335
21/03/2005,436.25,7.25
22/03/2005,430.65,7.11
23/03/2005,427.25,6.915
24/03/2005,424.9,6.935
29/03/2005,426.95,6.92
30/03/2005,426.5,6.96
31/03/2005,427.5,7.1875
01/04/2005,427.45,7.105
04/04/2005,425.95,6.96
05/04/2005,423.7,6.94
06/04/2005,426.6,7.05
07/04/2005,426.4,7.12
08/04/2005,425.4,7.03
11/04/2005,428.1,7.185
12/04/2005,429.15,7.235
13/04/2005,428.85,7.16
14/04/2005,427.2,7.105
15/04/2005,423.65,7.01
18/04/2005,425.65,7.045
19/04/2005,426.9,7.055
20/04/2005,432.4,7.205
21/04/2005,433.4,7.285
22/04/2005,433.4,7.235
25/04/2005,433,7.215
26/04/2005,434.7,7.265
27/04/2005,434.1,7.215
28/04/2005,432.75,7.095
29/04/2005,433.2,6.98
03/05/2005,429.2,6.85
04/05/2005,429.2,6.895
05/05/2005,430.5,7.05
06/05/2005,429.7,7.035
09/05/2005,425.8,6.955
10/05/2005,426.9,7.06
11/05/2005,428.35,7.08
12/05/2005,426.25,7.005
13/05/2005,421.45,6.88
16/05/2005,419.9,6.885
17/05/2005,420.35,6.97
18/05/2005,419.4,7.02
19/05/2005,421.75,7.18
20/05/2005,420.7,7.1
23/05/2005,417.6,6.98
24/05/2005,418.25,7.0075
25/05/2005,418.5,7.01
26/05/2005,418.75,7.08
27/05/2005,418.6,7.17
31/05/2005,416.9,7.13
01/06/2005,416.1,7.38
02/06/2005,417.2,7.48
03/06/2005,423.2,7.53
06/06/2005,424.85,7.46
07/06/2005,426.6,7.525
08/06/2005,424.9,7.4
09/06/2005,423.55,7.38
10/06/2005,422.75,7.24
13/06/2005,425.6,7.2
14/06/2005,426.95,7.255
15/06/2005,426.65,7.255
16/06/2005,431.3,7.375
17/06/2005,436.05,7.395
20/06/2005,440.5,7.37
21/06/2005,434.5,7.215
22/06/2005,437.5,7.24
23/06/2005,437.15,7.22
24/06/2005,442.95,7.285
27/06/2005,439.35,7.24
28/06/2005,437.5,7.215
29/06/2005,434.9,7.07
30/06/2005,436.8,7.1
01/07/2005,434.2,7.02
04/07/2005,427.6,6.91
05/07/2005,426,6.89
06/07/2005,423.85,6.885
07/07/2005,427.85,7.03
08/07/2005,423.75,6.9425
11/07/2005,425,7.04
12/07/2005,426.95,7.1025
13/07/2005,425.55,7.035
14/07/2005,422.5,6.985
15/07/2005,419.6,6.965
18/07/2005,421.6,6.995
19/07/2005,420,6.945
20/07/2005,420.65,6.965
21/07/2005,423.65,7.095
22/07/2005,426.35,7.115
25/07/2005,424.85,7.11
26/07/2005,424.5,7.075
27/07/2005,422.75,6.99
28/07/2005,425.3,7.065
29/07/2005,427.15,7.145
01/08/2005,431.35,7.25
02/08/2005,431.85,7.24
03/08/2005,433.6,7.255
04/08/2005,435.6,7.225
05/08/2005,437.5,7.2025
08/08/2005,436.85,7.13
09/08/2005,434.7,6.995
10/08/2005,436.3,7.07
11/08/2005,437.8,7.085
12/08/2005,447.25,7.175
15/08/2005,442.6,7.065
16/08/2005,440.85,6.98
17/08/2005,444.25,7
18/08/2005,439,6.96
19/08/2005,439.25,6.995
22/08/2005,437.5,6.99
23/08/2005,439.85,7.055
24/08/2005,438.25,6.965
25/08/2005,439,6.945
26/08/2005,438.5,6.845
30/08/2005,436.15,6.755
31/08/2005,433,6.74
01/09/2005,435.5,6.855
02/09/2005,446.3,7.02
05/09/2005,445.6,7.055
06/09/2005,443.5,7.025
07/09/2005,444.5,7.02
08/09/2005,444.8,7.04
09/09/2005,446.7,6.985
12/09/2005,449.15,6.975
13/09/2005,448.7,6.985
14/09/2005,447.85,6.955
15/09/2005,449.1,7.0275
16/09/2005,458.1,7.08
19/09/2005,461.95,7.31
20/09/2005,470,7.33
21/09/2005,467,7.285
22/09/2005,472.75,7.4225
23/09/2005,464.5,7.29
26/09/2005,461.05,7.225
27/09/2005,465.65,7.295
28/09/2005,462,7.27
29/09/2005,472.5,7.4
30/09/2005,473.4,7.53
03/10/2005,465,7.375
04/10/2005,467.5,7.43
05/10/2005,465.25,7.345
06/10/2005,466.3,7.43
07/10/2005,472,7.62
10/10/2005,477.5,7.775
11/10/2005,475.5,7.76
12/10/2005,478.5,7.845
13/10/2005,471.25,7.735
14/10/2005,470.7,7.67
17/10/2005,472.35,7.86
18/10/2005,473,7.775
19/10/2005,468.4,7.73
